Id,Text
0,E2?vcEo0LlmMz9.LB;CvM9Gw6sc3jhq8h4yUiYAd;XpB?4F
0,"8ILhG4k5MCsiEh930O1,efrwn1ym0d..;xhaZCZ?exlRMS?"
0,"BoSKoXCy.ospS;GpB,uKQjz0jQg8Koaa.DGcobV6xS kgWZ"
0,;NX7qjCgyYgIi0Ab9SvGjM98g4He76R6WxybewBphlbB2Qv
0,IqXfRUIPM1HrwZw2Pj6zXDshXRCsFY1fSy aeVkmroA0x6d
0,"BnkrmCbUok01QxMOJtoIbyK3iOpmYymEp,Iu2pX1QUbCR41"
0,"JvQGuPjm17mX.wCAlJdx1KgC gQvmrR,YgkjK2wzZQPV6y4"
0,"8SYRmf?G,hkmf3wMOXWinqzTz6VjLhQo52.,66uiMR,AqvJ"
0,YHeqTO61CY1m1baqsgo?2bADOoLuhrV2ldJjQ6.gWdk9iID
0,AY.aOvIyjtzQBrbXU4VwqI2ugk.3P3KC9R2CW2Lqqq0exw?
0,"2pXjAAL9I2OvHknP?qEJu2x?Hkk9swdD7?m3u9,oFeQ.r?W"
0,3Cvqe0bIPjEcipRbSL1txWrvO7iT?;cQKDNDeWrEG;k9kL;
0,"St?mftrfnA8Yy,kK9henNolGypyQn24zhu 0 HITTiRQdbN"
0,yarU1aDM2R0.MREEpas6PjMX7;MjVjGmDb.?BHG?X ;p8;P
0,"PpP3hGyrc,0xdZo8,wOAzA,DOLI .S83JMI1Z2F4fwcf3Ud"
0,foCHVXuW7yYBeTgSvNTz qPC.F MSC1ZdLYZbKeoWZYA 5c
0,"EoLP4QkSrBRqB39R?Pa.Gp3hoQw65JdMDr16ZLKOUOLVz2 "
0,VoVuZlGmvT0FBsLeo?RXx;G1Vw7NIKRjwZ?3 5WB9S9U;04
0,85e0zqpg5?pbbbLMe6OwjMCT4NlvbeqxjambK AsjxyQIa8
0,OxDpdowrD7sGfLXQHSLBUuZTJZl9GlK.r8vCV1SnU?dBeC4
0,"DDz92yHGi4VmFqJWyxx;f64anv?LYKCE31zU6Uz dYvZ q,"
0,"rwUuLvRxye99H0PCyOmb4lS.XkC,4DX0pg.RTBJ3ceSuY,V"
0,"MpH1xzzovF;ufIruB2aYgSwvfw4FB;2H4WBgS.3zxx,xdXw"
0,",YKH.vxJwpik1SjJIwS3C74vE52tJ73?, gvYoeSZwQE.l."
0,"G9FOqmXyBIGNnIIYiKCjgcsmjl.,W0wpiauTGmFo,eWucwY"
0,wqvFCKMdgfWa4bqFfV7Av1EcXPDkRC5H6sdLwL8K1QYTt?f
0,"6z?65YvWcgDP3nPlhu3Gpe1sN.,ewVCwAQCxVBkSd2qNks."
0,"8AY7 d8ozs7bi;yOMXbj,3bQP,eaa3R5zkwoqKX71yNus8 "
0,"R.7typ6tD3Pvn?0Q86lCrX;h9Bq6rsS2sClH1 2Q3InUo,g"
0,FCHw6ZrimsqNrA h5I1qN9S0CJxnHASiYNCgqg q4IyhRZp
0,Dr1nc?6LhxlPKC9uX?are98vGYDh2QOcO2NyGNFh?IYtCrb
0,WbQeDIfPJR.5Ma6Cc;1EykpukmnlBbuTJUanYvuvWLz1Eso
0,VhAx.?4YV UMQggNvCQvj?gA6;BTwZVShMaER?dq.AtGMrW
0,",ufFYgs,pNHluVvYuQh58XMvn5TqOAps4Kl..XbeetwTPNB"
0,pzqDEngkssjE9F9u?FYi6YdwcDP3itBeASt0CxH2peqHsoF
0,"F25j?GM;2Dv.IeOn.QVo8fASHsfiI0BzxGwmD Ou,sXH.Xw"
0,"PcywCnLIlyW,qwpOoDB21bF?VUcL.qtm5HFeje J6.Ds415"
0,"KDCC,YDQTXhf Bv4lS0 k.gWaMHcEh0lygqi8D55J9mnt5D"
0,";V7WN lnpkGPgBc8;HpXE7O6HivWBfxi3A,VHgeQ?XpAop1"
0,"eUdw.lDfopGZ2iMCb8jnrFFzrFhpn N27VUxPcWIi8XV,fK"
0,";9LniUmNx7RYjvukD.ZWjVs1UkXPol,4hQ.tKj s71oLU4S"
0,"vpd9M.hAk9L4zNNrFR3DFRETJRJeLmilFbbr9qy,u8UddBX"
0,"r1ve,U8rTcXtsJySFBIerz;xeDGh7Zw05xuMtHB9T6gQ?PB"
0,"fRRhDIIkPNV3FJE7W5ZT2EYatfiN Jc.NtMQs777o;PEEh,"
0,186KtXXOasL gP7kcixjnj7CYO jWQN52Fjj8zyGWLy5aeT
0,"w ci,wZ.7,irz1AkHVMYDzOrqnRXlQp;90V7TjEPkp.5x5j"
0,"RzZ8D1VNxyKLmiKPj939Ek,5jM0o0yCjOQf2AezDVi 6hHk"
0,"?jVc6pIRvjU5r7OefXau4Y,8Dnpt3wrRIZfKQA0aIykszo8"
0,"lK1NBu9iGSaWaz2AguDQ,Sw6k1hFRXvqrT7SDIqGpdW3To0"
0,"mn6XpXb1PCEApXcoSWnsU2F2Qv.Yn,bEOx97njYLcR2IA6W"
0,"Il,.hIfoP6LRCKkxULpfSioepsJbpaT3tTEoos9YpY0c3uQ"
0,".8unBj91UtBQq6ZM.u0LS1B.Ptfv201QjoGl,hJKA2?BDkC"
0,"FrF8lgetHj?X5D5wP;EJGbh5t2e4 uey2ucs;DXO ,4leAT"
0,"T3R1z7jpnnmtBKa9b,3Nk4J3LQPcIe5xj4kYrNhie3tglVf"
0,jFjZR9128R4MGfiX74qpicnkcfaVUc1pwI aj7T96LKJEzQ
0,"pDbg9L?kTB;NipeKHrhUez;bB62tmE8pXCm6,AMBUwyboGw"
0,iD3D29uuCTVz7tcdcDVxxITAkkIU1VrqBR;9M0midtfpEx6
0,"di1,UExXGUeXZapBnOS0xOagqrXyhGD?gKp43FXHsIP8Lam"
0,ptgrfeAI39m21DiwNcP7?04HmR7i4VLI9QsdC4GhptfrVU5
0,"YvdtPz3ZjvJCH8gDXzpuCE,6zf6XyXA;TUd3z,NScxqwnkX"
0,4TpXYfHHTjwYQgUadyfR0vNNPfFddoM8hpv2FIwx1 .l0TO
0," w3fesNLGnJ6BfYPCp3hNqcaTjt;MdFUCpxcOlkFZyGj2U4"
0,ZOvD2npJsgbt4iSMmy7lZ5tgmJ5?;s0nS.lCjKn0?DaRzXt
0,7OVfehKG  ExVDCt.b;j7aZfdXXE4V0Sg4xN9MP6i2JwI7K
0,6gy4LwENk6IZlcnh;mQTvhMt;jdF0yw5D6j08ch6W.7d9YD
0,"ZFAn1P uW,AZbU64Jbay3XmxPJFfH50cjYn p k ceA.X16"
0,"4DmKz.TdFC?bp,QY9?kPmg6btmOYQndBmbhDELkYSFQnCgO"
0,HPnx?5SvK1OBz7zd.YMmnqfmEOkjkdRqoUMdd91BXzwbwKC
0,"oPAp,;c,JEBD2sJ4B1BKftoHXeDuHDOSaMMSUiYwQQxzmXx"
0,"RCftGMvxiopQfEp8ne.rurh3I3u0i,LYRmi3x,5Z44x0JYl"
0,"Vh2AW725JZL;eYfLG6.BRKZumJ;5 He,LII.oOdF;d,PkdY"
0,K Hv350J4NEIK7DjvaYYK?udDyF0to27V.YPwRoidSgu9oK
0,bfq;WGsa4qd7;.ASTNnT5i4i0LPTOX97iA a5Ey0U25rwUP
0,UziiH6g73XqrHxcTnBopAjbn22n1TN0HhZBjacuWd8dqumL
0,.1jftojZowduOqMZ;Y.1DEAlJ.d.22i66DOaH9femcVau.t
0,WwjNllEobjSQeEG0XWq pVbA5GzDPwiwogziohzEZDOMPvu
0,"G6cjiCZ6LBG,TDrj2SVnD9A;oXCB2U2tijSfVUag8;0GQ.O"
0,"b4,Yy?jkLKe;15CO9Vy11821SmQJFELga AvEP?qM7rPO0C"
0,h LkcIr8G6swNyItgU0IyUNHZPBrv6Shm RdejIhCw5VV v
0,"G,epdASJ6W 1jM1;.abSzyfY3oZGop,PZ,XW9BzaP92jubn"
0,vkg0ozvUqCxATD62ytrxB1 h?xUJJphHbOJJRJVR6mMr95w
0,"4LHor6EqR,3kyt,v49pY4jjgN5yIpjiFqeBBVkdelAnuc0T"
0,D;Vi.Ax4Z7P8ScSpaq.Xexetus759ufOqPLqXUIw2s8MWVb
0,FlR;k1.UNCBXJSMKR KFpG8gh;i6EaLXLewJzGcl9JKFrbs
0,";5,kW8LxXbngI,wVhffdsmqSmcr5E8Qtg 6gcMMrOzEJKYd"
0,"pZ9vO8sHc,EpV?a1M1uo1wPDhLQV;PaYVBcocSI14T5PbvJ"
0,".dlQKT6WtB4yor.YCOn9YUPSSu0GcslalqSb,smquQiDyez"
0,rUIQLfz43W0I9VlHoWis?kesqvjlFvrok.OosOC7YLEzX2G
0,md7opLysPtEUTVctMCJk FF8FVaQxz9hUgK?ocq4KztaU26
0,"F6H,XZxm n9m7x9lu.D.0JNCC6cGftF4pUjmqzKsJ1XkJPf"
0,"SeLv?0VWd2FtIAixwxqNxktFPm?txeUKA40,VWTzHhe;Po9"
0,"QpVV2uG;5Cgmg3,89 06N?tnMZz279mPzhnH1fQI;At,uO;"
0,6teNcyJK1BWCfrGPuZHcKyOsB;ZbsHuQ7igAA2uPtyw;E78
0,EONGyXKnjd.w4KnyhK7vrkmsyVJXEBuOEbntA akYtVJgYh
0,"Na1cxgB?pFD9jwKSvqDm373L,BqICaCjexjh7C4xVgfz0JQ"
0,HncpN4OJ3l;wJy88x?l.QEpjvbzkLOiyEHnzcbUQCrMLCMD
0,"eHSLHRwBGqBo4rwqkYUL14MZsC2y,aeyH,as7XzYaGlYH?l"
0,y5jzaWrayvHLt1vOTvcboRd0DNNjl.6lBDAof98ex56;Ljb
0,93JFVbaK0DK;qqVZuNBC9koeSchUNxMTDuIliXpNvD2lOcQ
0,xG3EdY0P1QaU nehFX PpcGLfWpjfhx1v6Y.3LbY2t9TfnC
0,GPEGK8pxNehhr5RNNg?VrRXkNqIKwQGFuaxzrDHEi704F7j
0,f SlNlSjzkTzpwLLFi6NzZX12kCrVY9F4Bkkzf7?h0X9Beq
0,0Il4eNQVqBQkeaCUaRyB568bch0dhLJzr3G6qMWI;?Pff?A
0,i.ehqxFW;PNJjwr2Wn7oQYlK?6fSAxP wT.QS2G3mMblgLL
0,"j0q6Pq1UFem UTNaT4ZcSGatAXw,Ul4.L;1SJkMKRmdIUsg"
0,IfQccMM.XCkzTNLrL1PzM4LiinbwG4kqG2kM?qqTdysU.;S
0,A6fjCZLBeMc.?1rU5JJyBxG1UIXcYLbwRta4co24WeoEGE0
0,EbHJtLmPnDpn7.hpU0;kcqX;nnhDoldzs5;lW4d06iwZvk6
0,mx F.NN4CcXaM Bpzv1UJcADUgY;JgRq0Ldna7?PxwLgEY.
0,zxpbhqih QXc.nbzJdUYG5M0o.UOw1S l20vLEinO0xp5 f
0,J9zRv6uRC?SOrqhD5hPsx4zxX4eJpRQJZEQ?akenmpMoOeK
0,g5tsL9 Ks7YgL2FsKJRhWvqQu x XhvqJSIMY0hus03 bZo
0,"e77oZOXP;T6SKX5JmS.pjOQrT 5??JO.szarKoveIBzQ,,Y"
0,cpwMpHReosujItM..cBELWEkd51vG?UZ0FYXWRHEFNV4RWA
0,h3W?vN0WlS9n2d3ub2YWNrzGUt?qFfC 8RgB0TutVt26uJd
0,CR9zZfdqvmmq1I6WDXNhlgafdM;zawmFhhzoTOyKR3Hr9Y1
0,"EeL7dtkwl.fNWgpLn00wtyAoQCqSI,gPRchXzQMIlu;hY0m"
0,aq5ssVjqHF;Wn7aBsXL0k9m8jQtrIo42HY9JSWyf?3ebI5I
0,"TOpB8Vy,M;8.YM.wUgtPp?OC5RaHt8pwXtYeARpKugo3JZx"
0,"n8zIRvF3V3,RWOa1o?9CXDoeKYmBJipxh?8Nt1jxSy3.C7B"
0,ePuSI kmZhRddAE4ZMIAlnZIBNMsiITB4w2bV1kHsNyHt7G
0,jkTex?CwOfw9tRq9j.tG6moXNecmwnlkiCMoJLVSdd76eqP
0,t8vpPR?jgaSZrGbOM;M4YropGzn 9NCKML9NirthYtozPen
0,iIPY;5OrdakWWWO2LCd6zD7AV.3g6RcH8SEbX R2sDxKNkd
0," Ukz4rXdInzdTQmZmHJ2w3hunLoVNorY4v70JujzJ? d?Wr"
0,"DsxQedheRBUNU,niUQeQH7Awd3 BaM;g0Bovap4CPQK2s6G"
0,"3H7fAQ.b1MPkov,?m3sJa51RUP,5bVqK7lTBnHwl5vuZ1oP"
0,EoNIRU pbUjU4DwHDKehalK5oedvlS .soHOuiLnPRpJvkE
0,oQo1vx.2AZ;pAm2nhm?uGpy5XxZbCXXzmyfvmQil8M;YpLf
0,"?nkTG;vM,irivHJVkL4 PpRmJFO ;iyHkCjptnA;X0UG3mJ"
0,JCJwAvvVdiHigaZLlzBtWlUQxKKmxGFtt4J.gVfgmmyV3Vg
0,pmT59UnMTui9TXFNhUFVz 3SOeU.g?3jtd0DYrKR6oCMNSs
0,M1.EUFZsxj3h0vMnBOTy4;55u;vhhqONl2HRHHxxY1 WvOp
0,8BxIMb2ZQKD;wOPfG8FBcw9Iw4I9AhqpwOBwJ.ezOjAWNUh
0,"mTFLiuVC.0mt,8QdJ;xXlu4OcnEMJtRsTD Mxlb sEtWtLb"
0,"1M g;j?sikf1He?J QsvKbEewQppCrCguCXYVLqJd4VCf4,"
0,bRg2CU.lOjFmyIMbinZ?vb?ikXHBB;6qgiQMFlZ;TPCg6jI
0,"whcxUIAPW;rJRlmH87y,dFgFzSJhwBymwJB,Lonh9PpA9ql"
0,cdUkV6iujPOSAB5ub;?LnOylQU22890bFd1J4dRz1JIiA8b
0,"8wKbwoXM9gMjIx2h1IAl,ZI.Z;dJ2xXvsrXEyGEIWouv.DL"
0,"xYQo4iI5,iP?J;fPPvX42n0 VncXttXyMaG4eA4GCpUuRk;"
0,3ajQFqoe6BosyL4LM6WTfdz khEhUxQSMihv. GLTiJw4KC
0,iAMHkInFFvK9qTAXCxicwON?OKsg la6SSnw19.I8QZbtuJ
0,"RUl,cbZfM7WXdJ;znEmlzccMAIzbi;2Voem?txJQjiqPgPO"
0,"9ja,iosGQJJyZDw6wqTXdJ;I,B3Xy 5n0VznE5.Ow7uqsON"
0,"OI hbwHYrjtoS1sG6.spOk.UEu,wOxl722GNhp.vKrHZmxd"
0,"hGdOSa1YWJ1Th,NVu8DLvCjLI5uJ0K9WcZJ9ogGem7vnUcL"
0,",Osku4f ,?kYtv;haqzb95JnGU3zcx,6Jjp,j?O9A2mjs58"
0,cMt.52a0nS.76HL9FYHGj hFK..D.6oPL.PWX2N?drdN59g
0,MZIg;Uxh4JT6LJR3ouRvkgSkG bX10pe.FtoAV7pewQdc9g
0,"T30ryYpEWb5kLwQ,jKdkM?qNJ,j3 NEPXhNWoHlwJCe1p9L"
0,"eqkgTuvpcibUK?0jZ3IaPJzZQzyqrW9;FhadirZD8gG8S,w"
0,"TmTlV4uvt;m2U84vKU2BcV,tdJ7uJL7CBD QH429 jEwYHJ"
0,gj12jLf9PNOcedjzLtE.KrbGYDar;hcCGyGX16euyOSVv?G
0,g04ecF0aTq;frFr 2Bd7e?ZUcihVi?67YrDUieg;wVCKfud
0,"TnulIYZxXBwB;n6wKK0;,feT,zLK2hlWRs2jfbzJR J.fPa"
0,"fUVAi0?BoJJLY h T4SP8yycn1n1bX?Dm3biJkfZCzdB38,"
0,"1MG?PNYiaT0OoAhTcCo?5orojS,R7Sonayr6Rd 0xIP0p94"
0,"Chn,5ZvrkxM9u,qvgQN7S,RbqNfIF ;O0KVU jeCEemM KT"
0,"mfplopqPgKf32MMBOLcG1JM7B0Ya,VM7Cj6UCXI?asKgewI"
0,4KLK96gAej9ZQ4nC6iAaj0tUZyGlGnYF4e;bO9l4dfTZ3xv
0,"YdfP1VMbCKDVo.;GLklTI7,PfEW,3cChtt1NlKQXQKgVXn3"
0,n89N00HRY5GuoMc6wuJiyI15NROgreMZ  05bP4Vhhz5Vc5
0,Q;NhHT007AE;pm j7nd92DnjodaK;TwJQ0 cj AMrce?729
0,UBpaHI4R;a;CHO2LoHE;xDoZqp.VMGzbc8v1XezWDup?YJB
0,"DlY Qz.EnkFbusbAUR0ErfdPvFQb,M0?2186lk..zsJPjAk"
0,"m4bbAIvDVwhRRawUbZyV8,w;3wY7F2CBEOhO0Ec3nP0X3MI"
0,G8L2 uhUN  9gVUaMOpT2Q.wd6AcPjkq4;JPihiTeIWM U8
0,"ACgMlDf3 p,o6AbuGTe2Lgu4y90A.7EfPnc7 tqRYjCU0VC"
0,"p3d7ucXd,E?;;FdcqLmXcSWSNuj9i4jMfgUEPMiz.?Zen8J"
0,nv1Bie IpTcF67byMd;MDBSjcOjtySNVC0 Pc4WBeA.fKfA
0,yRSMZPYhZLmzoF6rjD 1ouf87R 1BOeoms0xbTKQ3EzaqtC
0,"kd;9i9,tvhbfI,SJDF???AIincZhtqTVBMjcstym?6DocQl"
0,"cDK2jBJUSIi7,uHvobz,wmS.e33uqAt1 uQwlDh3SBY.4RY"
0,Uw8F7x?W1BxkeFXMqKamqiwGzJolgFIcC0RXFOU;QDJUakm
0,XcFjB1lO7f7fQyYVkW4n;08.dCWqJpFRZvx8Pptq01s50H1
0,"kHnuPU9h4zDN0BWj5IGpw9hwrHmxo,AM,yJli2wcaSlU0u6"
0,";.QbM3,06fCWf9dAhf?yMFlHQ8pa1K7W760wp82IP2fUOmI"
0,"Mx.KoA0Z3MWOqRd3XJL?,CaX?2Tc 6OYQ57zBeW887oZ8bP"
0,cMfUGD0xMW5GoH4q6BgsMTEb5CNbFiiFd9U372fjKyin eB
0,"D9u5UYfJRrsWw.1X4MtT 79kgrGfGvE1 o AkftLbn3Ew,K"
0,yrRkTgmAAkgCcCQB6hdYxQl7rLP7yUUo5ZlCRK.Z j6csVu
0,t9hlaerUMImfLL722ldGS?ZVA8U8U8ixHNmDCZF0PwNY50Q
0,"rt5TUK1wvuwIj?FdIY7egQw 1p,Zm a?7rNUjX8l6,YsS,a"
0,DPdll.ef.e0XRaDdleb6 UpSfG8tetADhJ0q?yTck?H k4Z
0,Cojt.Qos54bhXrf2R71Jw1qRlFv2gicjtQNA.Xnui G6Kus
0,ocB0f;SKKexM6bh5Zt?w?C1Ofb.5u8vS4lZBfIQ0zVx8H3s
0,H1rUxlbuBnmad2 yDKrzYP57DUKDGaOfGz jmuMnpvkxLRd
0,TerSFvkSTcBm7FhK6afZpYt2Yyux3ekglFOAoGNcQibQidY
0,"QZtYfvHZl3yr?9314B,duewWsjs;7vGlnthfO1COY533IHc"
0,"ksTdrXuEaOIXKIxdsCTW9,RfxVO5vvSxAXLO8Efr6ecJH1M"
0,"Acg,bXsqieqEN8fk?oNzZ5hmJRU1h65JsRPwIKmqK.Oa9Iv"
0,"LylJZm6n1pF65pF5?I9LDfK mwuEdo9DcoKoWDSQ,Fq6UBH"
0,f0MixrODw0Hg2S19bDRvxDR 7 MKlRNKK0GQMCpxYYC01A5
0,"Mq0irksz,HbLlmjrlR,y ZvkbPlLRG,ZUFjGKgejVtB4;OY"
0,"G69EU6drDy9izX;kr2RB0VP8Ipg.K?x6nHx4WAMBahH,;d3"
0,0yteuoAGNYWn aHKbCWUNAv3vzIOgWL3jZFcWboHyRI3Qig
0,tiLDkwc.iMVyIHO.M6TJogi2Cl7C4surug?d33aTaugX989
0,"2dcJ7olpBLy,PHY6cvpM.cycrwmsdTixdW5e0wrCIsU0?YI"
0,"YB,S9nw7;vKcDMiEMDp0cQ6LRBHfrxODE2TADY6ipWGt4Nj"
0,"a?y8NIm3BqPkRYb44xKVmBe9dzJW.W9CoEIEXoM,aDiFMB "
0,C4t3irLe96mqf9Pj2?IW;IqH?D.PROjy2WzvSKTVJvpkIP8
0,TxPvIywHF3dIkHWq6HeVNH0wlU4JfO1rxJftdUnPCpaVvRe
0,"QqfbH1ENUEziZxqZ5,qA6iYdpyOUz4dco61?IlnnFYQ 6er"
0,"VCIQ7Q63X0AOXi6tPQuvZLsFR?XqTRwf,17SGz0G.0yl q5"
0,Nac EVk?bt8Pfq40a0vREtdm4Og70vCDCE57GlLEmqoZAES
0,VR7RdiJ1dNbXuAuGQi8?9oXZgKF.bMxCsMRIFddCeZTOH6n
0,"CjW9lmO.g73Ud,30LkQ1U;LyWNP1gmWEL.faIPAg1eACCai"
0,;D.6;ttDWBqWvP;e80T2av4nIKqxX.Wq5zhNWdUYt0q8ons
0,xK.UXfwXNk4zoLSs8Fb;cmXQ5UkvZBSEYV8Qp2x7SsC7Uro
0,"4pPeaA9OQAhr40ijQqPcXUNMRpokIYHnLOLPX,Ig13xkkGy"
0,2JoQh9u8ZNtm H78xjKpZu78KN.rPjJK7WxbqK?a zu3EIK
0,q97C2Q; 1Z0Te?Q36iIb48SRgT.B0.bht5o.byQlVO DMGW
0,F.Nx6vKV7UwX;pCnFTqGTtor1o5U5XKDYWub;eFvb9WPtlx
0,"GZP8ak7p6ekemd5d,Q 4tcZk EfzSNXsBOmloqkAJOffuuf"
0,"dv7m 96eVKH;5YSyK6Vww.G6JPQZaL1sQd1LHBU7dxwl,C6"
0,3zGf1YUZxXMpymmZwsn3fz472GJum3eqdz8I2bBQKRBFqW1
0,w ;gLOdpRQKH0eKabP1Rqu?cnXJ5dd?5YD4xAdYssDqvhiT
0,"knFJxBz?fdok;,ta11Ue2TKfA1,gA.yVtnPfwI6WLnQHqS2"
0,uv1 mj vSZU8RJi8h1XVZhesGCtDHP1YvsaxMoZcuBJjqkY
0,"?2bB9ZdVAUSBFaZI.cUZfM,i6bVFeHO20GKlhcnctj8wWcA"
0,"44dRz4zAyXYQjoRHVpDB3Q5cXD.yl8 jWbZmHn,3IUBr2po"
0,qQ6W.uhcVP?GTuzAAgByns0LzSCZZePo19EFQAk1pHIfRb.
0,"UHG.?xzLc fRKjiXvqYRD9x58uO7aDP ob0WWmxpTiR,X0S"
0,"JR;?Tf5QAUe cj1Y Q4MbUA1D, OKx;JQonHR66U9jPTj65"
0,WQWvGWQaq;.J5OuJ96L0KuztP9xF4hDJdbdPnymk5;AdcCK
0,Wf0ru2r68ieqFQAz?HNAEme6 0.l6T3 VdlYUNK RSYXv4Q
0,.cuMzPV1VlJl9cnnoTUyYLEW?VgvZd;K66oEvfYwnpYMSZ.
0,UBSCsU40uZzQvXF5Nr 6zr;tyVLl2C7T3mQSTpsNb86dYfY
0," JwI Qw.uNq3, ieCn0,CExVe1;HSwo2jR3xb7Myr5NC7p2"
0,"RJqW40MOVRVlCrl5QaQRmA.tC?nvuef;NNAL7j,s7uAfncu"
0,WDb1EskrxN1G;nhPo?AmOyg 5BQBu8v2TJMD1Qjk1ONyKDt
0,"IG2quOvC?zJ6EnW g1EuY99tsAf,IpygK5V.eZY6P5HIbCA"
0,"W 70YrdhKwhMiL2kLMf,pGugVz4lHw9ySpIw,OCLlei3YXx"
0,fZqBivoqVzfJrj6vl1BZSkhvoZ7tj;QXiR2EdN5uyYG19nw
0,OmxrFj9mGPh4zMA C0fG;h 0kZid7nh6KMbedFFQYy Ru87
0,"3 m?6;wR,8ri.fi68sFL.6kRY7tK?bUEZB5EOCngHRs3jjh"
0,t.?WE pAWSDuF?pzT JDxUt0jIE2va9P;Dkb9QH5ClaNCbz
0,7iRVCyWUbF8Xd5 iTSNTbMvCtNJPk8oy;ze75gUFxVx6ojp
0,"h0oHy2MYXJ,xOPup8,ZQmkSK2NtL6fdrekgwLYk;VhOvKfL"
0,".6V?8QfGg0xAF,bmzpMEV. vNAG w7C7.2NnKrpRi1tJweI"
0,rHXTQgAWW ;BmGETSiqt3 CSX6VBtD2GgcKeGOr0rp;XWYk
0,"wBT;IcZFG25n,cQIbWKFS6H;b9FAtsz0c cgXwQjIuN?OQT"
0,"TOfgIV0s5a4KlRqfyVt0G3gwLw,C0Q,UKkzTI56SvS;cq0d"
0,"pu,li3YSGR..BQUe2VyrIHcJ;4l5I2kIJmeeTIG qs42y9h"
0,"Hjh5.EAH1K1lhJs,sB7f8ge8rZ9us76 SfSOL8r4?bcFKqE"
0,"H6;;9Q5gNGSSL2UDMn9,F9nwzYpOu08zICv170lOZ4?,Ta;"
0,"8ePsc6UMrHrLhX ,JXWoj7;gYhtUHZ?J5 IQTL9dn1O7?vy"
0,"tv81lpVUu691WU9q?Ff5HoLO .lSHv,3Au96b  A5;5G3F4"
0,n.JWdSa?uWFHKLPyRE3wbH5BlohIoUfLqy7kb45lwYvvk4W
